time.ms, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, testpart.x, testpart.y, testpart.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta, robot.x, robot.y, robot.theta
21197, 1028.7152, 636.00757, 1.9256555, 824.4516, 329.08655, 0.7204422, 984.43506, 387.46082, 1.9335274, 1072.323, 548.67206, 1.1498243, 811.50024, 741.75256, 1.4412198, 1074.884, 443.45105, 4.8575687, 1154.5698, 361.79846, 3.4744132, 872.12964, 780.8623, 5.8745837, 1025.5334, 319.52832, 1.652622, 1262.4071, 275.26196, -0.24476376, 1100.1981, 263.17932, 1.7053467, 1164.3308, 307.39636, 0.97727066, 1350.2855, 811.3345, 3.859288, 1065.8646, 892.5919, 4.1872077, 1618.6202, 1400.4868, 0.06089634, 1030.813, 246.93573, 0.656582, 784.8508, 396.84503, 1.9842045, 1058.7637, 723.5788, 0.10338492, 1255.9436, 799.1356, 2.7154324, 1203.4985, 538.3011, 2.5083778, 1843.3733, 898.00604, 3.3765078, 1838.6252, 991.8117, 5.8064666, 1198.4403, 805.57684, 5.899862, 1848.3188, 1142.8209, 0.2924277, 2068.0679, 1322.0447, 0.9996416, 1848.9943, 863.477, 5.6763387, 1278.2406, 410.92908, 0.7598032, 1065.1377, 360.75238, 1.873814, 1064.2124, 767.94574, 0.032825, 788.4748, 786.72705, 5.4442854, 829.79114, 235.37048, 4.847172, 1322.1536, 411.04614, 2.165737, 837.033, 479.93726, 4.5011044, 782.7733, 667.9055, 5.1150827, 1296.7256, 712.6774, 1.0567338, 1387.8624, 400.18707, 0.7297751, 1370.7534, 574.90515, 5.288602, 1292.6746, 632.89417, 1.6062698, 1137.8281, 701.3645, 2.1769335, 1315.0287, 767.13293, 6.429696, 1259.1735, 574.7824, 5.3394685, 2138.684, 908.3878, 3.1105947, 858.5241, 648.59607, 4.5748277, 993.81213, 600.745, 4.1707754, 1551.8995, 1444.8369, 2.2579598, 1874.522, 1231.3058, 1.0666811, 1046.5776, 829.93494, 5.8012843, 1040.1777, 514.3756, 1.7686851, 1632.2434, 1288.7753, 4.630141, 1394.3202, 527.0508, 3.844459, 1967.3916, 890.30334, 2.5365295, 948.04517, 559.8244, 4.352136, 1645.8323, 810.85693, 1.9102466, 1730.3577, 1352.1957, 5.5605307, 948.6152, 688.7611, 3.7800357, 1795.2035, 1394.4213, 0.7370359, 2736.2656, 1405.8813, 5.377088, 2108.7224, 1282.973, 2.5811396, 1282.0033, 484.26733, 0.31598592, 2089.882, 1149.737, 4.5969925, 2094.3442, 934.0674, 0.109007984, 1067.2034, 603.1385, 3.9275987, 1183.6782, 616.07916, 4.888796, 941.25256, 776.6886, 2.5678957, 2166.6619, 1384.3234, 1.5189582, 1018.6062, 728.2367, 5.5811296, 2049.6787, 1242.5679, 0.80415577, 1216.4755, 357.56683, 4.420392, 1981.4094, 1385.533, 1.4655685, 1236.9917, 501.04376, 4.96646, 1123.1683, 730.8587, 4.1988506, 1974.6653, 1178.6018, 1.0631316, 893.818, 214.13928, 3.2807274, 2165.8062, 742.78253, 1.7782826, 981.6124, 345.06653, 3.39935, 2655.9712, 1364.6426, 5.907033, 1095.7429, 860.703, 4.6797757, 2635.114, 1796.2898, 4.299658, 1947.7185, 1246.0437, 3.9355893, 1774.9258, 945.2024, 6.1323867, 1360.1068, 639.27, 3.0991933, 1766.6948, 754.9783, 1.111404, 918.96576, 367.76483, 1.4867877, 1111.9208, 384.2027, 2.2425044, 2703.0427, 1689.0242, 2.6448987, 2514.4478, 1913.4254, 1.9716592, 884.2489, 717.89294, 3.6017604, 1380.9575, 439.43042, 0.37330356, 2731.4746, 1918.4897, 5.692203, 1222.2213, 456.7719, 0.39193082, 2760.5923, 1810.2864, 3.5204418, 1169.6104, 678.07056, 3.030298, 1331.5703, 231.54608, 5.551807, 2806.7588, 1723.788, 5.5071254, 791.49054, 250.7146, 1.3070517, 2035.2489, 1108.2802, 2.015089, 1886.6349, 1012.20306, 2.678453, 1304.0018, 874.47064, 5.726799, 1652.105, 1349.6132, 0.81203973, 4241.8096, 2593.5159, 1.5153784, 776.7527, 342.55676, 4.9320126, 4286.122, 2602.412, 4.0693765, 2761.0022, 1490.3169, 2.4061966, 2922.589, 1502.4324, 1.9597481, 2731.1387, 1747.9268, 3.6725445, 2178.7227, 994.69995, 0.84605604, 1125.4988, 610.9577, 4.9853845, 2443.0308, 1892.0472, 2.3940516, 2036.3866, 1435.6238, 4.755084, 924.5521, 617.9053, 5.6904893, 5985.172, 3962.6475, 4.4321723, 1715.2391, 1266.763, 2.4909205, 3543.9624, 1936.4087, 2.0256085, 6012.9937, 4005.0, 5.5414352, 2017.7412, 1345.6987, 0.982344, 939.3231, 271.08514, 5.7010713, 1182.7706, 746.32874, 5.1125813, 777.6438, 512.3292, 2.243642, 2192.708, 929.7642, 2.8671234, 2154.5332, 833.7405, 2.9642107, 1587.6841, 1008.2495, 1.9248602, 1150.0433, 433.2329, 3.2515147, 2832.6511, 1670.1805, 3.342815, 2150.8381, 1316.813, 5.4618454, 883.0692, 872.9705, 4.656789, 852.0237, 834.6682, 3.5640783, 1796.6388, 1098.1674, 0.15439352, 1302.2596, 443.99237, 3.8934052, 2083.5266, 1473.5889, 5.2493587, 1576.3579, 1261.1488, 5.8268304, 975.97675, 522.5941, 2.4602435, 2953.998, 1558.5374, 0.052759428, 984.8715, 480.68933, 2.2447596, 2996.2463, 1565.0741, 3.438148, 2050.0173, 946.94025, 0.36907256, 3281.351, 2466.288, 3.6521907, 2879.33, 1843.7429, 0.8634387, 1087.6052, 509.297, 1.0894582, 828.8371, 421.6936, 5.4651904, 1226.1759, 729.9414, 5.545942, 2065.787, 1070.0981, 1.2717379, 965.3599, 823.4868, 1.3170158, 1741.3806, 853.6334, 3.5206592, 1357.9781, 507.62744, 3.0703263, 1688.307, 1448.5154, 2.0871124, 1304.6101, 330.54352, 1.6903671, 1239.9313, 228.12506, 4.6566525, 1703.4263, 949.39594, 2.8269217, 1979.3098, 1014.74524, 3.074905, 1727.3208, 1208.2842, 2.9210553, 866.0717, 338.31836, 3.4598582, 2557.5352, 1878.6472, 4.798335, 1935.4343, 819.4275, 0.007978498, 2792.0474, 1591.4622, -0.18241535, 1767.8259, 1148.3545, 3.4087791, 1168.8442, 857.2252, 5.297369, 1041.1147, 399.72772, 5.934798, 1825.0803, 1343.3103, 3.0598974, 1210.8184, 643.9841, 1.447114, 852.8293, 286.17383, 1.8958831, 1646.3997, 1432.4961, 0.28974375, 945.7524, 217.99188, 3.8997815, 1189.6637, 484.7473, 5.2421193, 2030.9098, 893.9983, 1.1413518, 2133.136, 1418.4885, 0.8029387, 1910.0919, 1043.0154, 1.4989086, 1945.5846, 1352.2068, 1.9400386, 1943.7095, 1159.124, 0.33443967, 3328.7744, 2463.3682, 5.6255913, 2066.274, 835.64984, 1.6821905, 1229.5464, 858.10693, 2.082707, 1868.955, 1300.6633, 2.3122718, 1397.3378, 718.5969, 1.1478684, 2504.4392, 1379.734, 3.87688, 1889.707, 763.6442, 2.8892307, 2081.678, 989.7355, 0.17450568, 2505.565, 1854.7539, 4.856442, 2118.4937, 1226.5527, 4.1295447, 2986.988, 1861.1472, 4.1738186, 2902.492, 2011.9763, 1.728605, 1862.2937, 948.7973, 3.9772525, 2024.8, 807.81104, 0.018773664, 1367.7134, 275.50702, 3.2534869, 3448.3438, 2330.1294, 4.0022097, 2899.3108, 1771.0448, 3.1059134, 3662.0063, 2425.0562, 2.059941, 3657.686, 2531.8513, 0.20485422, 3707.0234, 2519.3062, 0.87812465, 3556.8052, 2462.9658, 4.7548475, 1042.2542, 679.5678, 1.408706, 1769.9666, 1319.7594, 4.1112146, 888.3489, 564.7852, 2.8408265, 3484.379, 2208.137, 0.27630082, 1951.101, 1442.5444, 3.354355, 2046.2416, 1181.721, 2.5653396, 3627.8657, 2120.906, 4.3999424, 2689.3738, 1852.8799, 5.2803726, 1094.9021, 800.12164, 1.1171328, 2941.3682, 1737.4805, 1.0317445, 1607.3551, 1215.9834, 1.3667151, 542.2973, 348.12378, 0.74944764, 648.1952, 246.54242, 3.3948352, 697.02124, 326.35992, 1.7510513, 349.96494, 249.63037, 3.0421154, 520.2567, 249.21057, 3.327928, 356.11148, 452.01935, 8.41223, 304.10687, 410.60712, 7.256832, 450.37653, 396.5515, 6.238288, 362.37408, 356.6358, 6.587856, 439.66718, 248.98975, 3.0760887, 518.61475, 368.04285, 0.37505418, 615.25183, 284.9005, 0.3440408, 530.8998, 427.015, 4.651872, 510.4803, 371.13525, 5.051856, 303.92926, 300.52545, 3.9735005, 445.9214, 253.60559, 2.008188, 744.9706, 254.40002, 0.4352581, 299.10406, 338.98468, 6.118589, 471.51825, 313.2832, 6.345639, 635.7721, 265.2909, 0.8326548, 396.61832, 374.5205, 7.099154, 511.48108, 312.0135, 0.7121138, 506.3914, 305.5667, 3.0902922, 437.36743, 317.86853, 6.0350795, 461.85864, 310.38257, 3.030672
24211, 1028.7152, 636.00757, 1.9256555, 829.9039, 329.13788, 0.7357998, 984.43506, 387.46082, 1.9335274, 1072.323, 548.67206, 1.1498243, 811.50024, 741.75256, 1.4412198, 1074.884, 443.45105, 4.8575687, 1154.5698, 361.79846, 3.4744132, 872.12964, 780.8623, 5.8745837, 1025.5334, 319.52832, 1.652622, 1262.4071, 275.26196, -0.24476376, 1100.1981, 263.17932, 1.7053467, 1164.3308, 307.39636, 0.97727066, 1350.2855, 811.3345, 3.859288, 1065.8646, 892.5919, 4.1872077, 1618.6202, 1400.4868, 0.06089634, 1030.813, 246.93573, 0.656582, 784.8508, 396.84503, 1.9842045, 1058.7637, 723.5788, 0.10338492, 1255.9436, 799.1356, 2.7154324, 1203.4985, 538.3011, 2.5083778, 1843.3733, 898.00604, 3.3765078, 1838.6252, 991.8117, 5.8064666, 1198.4403, 805.57684, 5.899862, 1848.3188, 1142.8209, 0.2924277, 2068.0679, 1322.0447, 0.9996416, 1848.9943, 863.477, 5.6763387, 1278.2406, 410.92908, 0.7598032, 1065.1377, 360.75238, 1.873814, 1064.2124, 767.94574, 0.032825, 788.4748, 786.72705, 5.4442854, 837.5588, 231.10803, 4.840477, 1322.1536, 411.04614, 2.165737, 837.033, 479.93726, 4.5011044, 782.7733, 667.9055, 5.1150827, 1296.7256, 712.6774, 1.0567338, 1387.8624, 400.18707, 0.7297751, 1370.7534, 574.90515, 5.288602, 1292.6746, 632.89417, 1.6062698, 1137.8281, 701.3645, 2.1769335, 1315.0287, 767.13293, 6.429696, 1259.1735, 574.7824, 5.3394685, 2138.684, 908.3878, 3.1105947, 858.5241, 648.59607, 4.5748277, 993.81213, 600.745, 4.1707754, 1551.8995, 1444.8369, 2.2579598, 1874.522, 1231.3058, 1.0666811, 1046.5776, 829.93494, 5.8012843, 1040.1777, 514.3756, 1.7686851, 1632.2434, 1288.7753, 4.630141, 1394.3202, 527.0508, 3.844459, 1967.3916, 890.30334, 2.5365295, 948.04517, 559.8244, 4.352136, 1645.8323, 810.85693, 1.9102466, 1730.3577, 1352.1957, 5.5605307, 948.6152, 688.7611, 3.7800357, 1795.2035, 1394.4213, 0.7370359, 2736.2656, 1405.8813, 5.377088, 2108.7224, 1282.973, 2.5811396, 1282.0033, 484.26733, 0.31598592, 2089.882, 1149.737, 4.5969925, 2094.3442, 934.0674, 0.109007984, 1067.2034, 603.1385, 3.9275987, 1183.6782, 616.07916, 4.888796, 941.25256, 776.6886, 2.5678957, 2166.6619, 1384.3234, 1.5189582, 1018.6062, 728.2367, 5.5811296, 2049.6787, 1242.5679, 0.80415577, 1216.4755, 357.56683, 4.420392, 1981.4094, 1385.533, 1.4655685, 1236.9917, 501.04376, 4.96646, 1123.1683, 730.8587, 4.1988506, 1974.6653, 1178.6018, 1.0631316, 893.818, 214.13928, 3.2807274, 2165.8062, 742.78253, 1.7782826, 981.6124, 345.06653, 3.39935, 2655.9712, 1364.6426, 5.907033, 1095.7429, 860.703, 4.6797757, 2635.114, 1796.2898, 4.299658, 1947.7185, 1246.0437, 3.9355893, 1774.9258, 945.2024, 6.1323867, 1360.1068, 639.27, 3.0991933, 1766.6948, 754.9783, 1.111404, 918.96576, 367.76483, 1.4867877, 1111.9208, 384.2027, 2.2425044, 2703.0427, 1689.0242, 2.6448987, 2514.4478, 1913.4254, 1.9716592, 884.2489, 717.89294, 3.6017604, 1380.9575, 439.43042, 0.37330356, 2731.4746, 1918.4897, 5.692203, 1222.2213, 456.7719, 0.39193082, 2760.5923, 1810.2864, 3.5204418, 1169.6104, 678.07056, 3.030298, 1331.5703, 231.54608, 5.551807, 2806.7588, 1723.788, 5.5071254, 810.1226, 247.74225, 1.7236749, 2035.2489, 1108.2802, 2.015089, 1886.6349, 1012.20306, 2.678453, 1304.0018, 874.47064, 5.726799, 1652.105, 1349.6132, 0.81203973, 4241.8096, 2593.5159, 1.5153784, 795.6225, 349.59985, 4.973763, 4286.122, 2602.412, 4.0693765, 2761.0022, 1490.3169, 2.4061966, 2922.589, 1502.4324, 1.9597481, 2731.1387, 1747.9268, 3.6725445, 2178.7227, 994.69995, 0.84605604, 1125.4988, 610.9577, 4.9853845, 2443.0308, 1892.0472, 2.3940516, 2036.3866, 1435.6238, 4.755084, 924.5521, 617.9053, 5.6904893, 5985.172, 3962.6475, 4.4321723, 1715.2391, 1266.763, 2.4909205, 3543.9624, 1936.4087, 2.0256085, 6012.9937, 4005.0, 5.5414352, 2017.7412, 1345.6987, 0.982344, 939.3231, 271.08514, 5.7010713, 1182.7706, 746.32874, 5.1125813, 777.6438, 512.3292, 2.243642, 2192.708, 929.7642, 2.8671234, 2154.5332, 833.7405, 2.9642107, 1587.6841, 1008.2495, 1.9248602, 1150.0433, 433.2329, 3.2515147, 2832.6511, 1670.1805, 3.342815, 2150.8381, 1316.813, 5.4618454, 883.0692, 872.9705, 4.656789, 852.0237, 834.6682, 3.5640783, 1796.6388, 1098.1674, 0.15439352, 1302.2596, 443.99237, 3.8934052, 2083.5266, 1473.5889, 5.2493587, 1576.3579, 1261.1488, 5.8268304, 975.97675, 522.5941, 2.4602435, 2953.998, 1558.5374, 0.052759428, 984.8715, 480.68933, 2.2447596, 2996.2463, 1565.0741, 3.438148, 2050.0173, 946.94025, 0.36907256, 3281.351, 2466.288, 3.6521907, 2879.33, 1843.7429, 0.8634387, 1087.6052, 509.297, 1.0894582, 828.8371, 421.6936, 5.4651904, 1226.1759, 729.9414, 5.545942, 2065.787, 1070.0981, 1.2717379, 965.3599, 823.4868, 1.3170158, 1741.3806, 853.6334, 3.5206592, 1357.9781, 507.62744, 3.0703263, 1688.307, 1448.5154, 2.0871124, 1304.6101, 330.54352, 1.6903671, 1239.9313, 228.12506, 4.6566525, 1703.4263, 949.39594, 2.8269217, 1979.3098, 1014.74524, 3.074905, 1727.3208, 1208.2842, 2.9210553, 866.0717, 338.31836, 3.4598582, 2557.5352, 1878.6472, 4.798335, 1935.4343, 819.4275, 0.007978498, 2792.0474, 1591.4622, -0.18241535, 1767.8259, 1148.3545, 3.4087791, 1168.8442, 857.2252, 5.297369, 1041.1147, 399.72772, 5.934798, 1825.0803, 1343.3103, 3.0598974, 1210.8184, 643.9841, 1.447114, 852.8293, 286.17383, 1.8958831, 1646.3997, 1432.4961, 0.28974375, 945.7524, 217.99188, 3.8997815, 1189.6637, 484.7473, 5.2421193, 2030.9098, 893.9983, 1.1413518, 2133.136, 1418.4885, 0.8029387, 1910.0919, 1043.0154, 1.4989086, 1945.5846, 1352.2068, 1.9400386, 1943.7095, 1159.124, 0.33443967, 3328.7744, 2463.3682, 5.6255913, 2066.274, 835.64984, 1.6821905, 1229.5464, 858.10693, 2.082707, 1868.955, 1300.6633, 2.3122718, 1397.3378, 718.5969, 1.1478684, 2504.4392, 1379.734, 3.87688, 1889.707, 763.6442, 2.8892307, 2081.678, 989.7355, 0.17450568, 2505.565, 1854.7539, 4.856442, 2118.4937, 1226.5527, 4.1295447, 2986.988, 1861.1472, 4.1738186, 2902.492, 2011.9763, 1.728605, 1862.2937, 948.7973, 3.9772525, 2024.8, 807.81104, 0.018773664, 1367.7134, 275.50702, 3.2534869, 3448.3438, 2330.1294, 4.0022097, 2899.3108, 1771.0448, 3.1059134, 3662.0063, 2425.0562, 2.059941, 3657.686, 2531.8513, 0.20485422, 3707.0234, 2519.3062, 0.87812465, 3556.8052, 2462.9658, 4.7548475, 1042.2542, 679.5678, 1.408706, 1769.9666, 1319.7594, 4.1112146, 888.3489, 564.7852, 2.8408265, 3484.379, 2208.137, 0.27630082, 1951.101, 1442.5444, 3.354355, 2046.2416, 1181.721, 2.5653396, 3627.8657, 2120.906, 4.3999424, 2689.3738, 1852.8799, 5.2803726, 1094.9021, 800.12164, 1.1171328, 2941.3682, 1737.4805, 1.0317445, 1607.3551, 1215.9834, 1.3667151, 542.4221, 349.1372, 0.7871346, 639.13965, 245.42926, 3.147023, 722.0975, 318.54004, 1.3916764, 357.80655, 248.55261, 3.2156641, 520.10095, 248.91187, 3.2658165, 357.54144, 451.3155, 8.356672, 308.32642, 405.90723, 7.1348248, 452.43567, 395.6745, 6.190099, 360.60638, 357.90076, 6.6144533, 440.90256, 248.05597, 3.1255708, 518.3862, 368.45654, 0.39024994, 640.67017, 287.24097, -0.1712182, 531.5911, 427.81122, 4.607794, 509.66895, 368.46326, 5.101172, 299.7203, 309.43408, 3.8178587, 446.91046, 253.33752, 2.0541875, 780.2193, 267.37317, 0.42563945, 305.3639, 341.76025, 6.01931, 474.57703, 310.32654, 6.3314137, 663.3668, 285.06677, 0.79598814, 396.4229, 375.32025, 7.078993, 508.95618, 314.8567, 0.7844358, 508.9171, 303.9452, 3.100973, 434.44952, 319.86267, 6.0861526, 462.026, 308.93152, 3.0896082
